Employee_ID,Age,first_name,last_name,gender,Department,Job_Role,Education_Level,Marital_Status,Job_Tenure,Distance_From_Home,Gender_Clean,Performance_Rating,Last_Promotion_Year,Training_Hours,Work_Life_Balance,Job_Satisfaction,attrition,Exit_Interview_Score,Attrition_Flag,Years_Since_Promotion,Tenure_Bucket,Age_Group,Distance_Band,Promo_Gap_Bucket,Salary_Band,Exit_Score_Category,Performance_Category,Satisfaction_Category,WLB_Category,Attrition_Risk_Score,Risk_Segment
618,53,Kareem,Gammage,Male,Sales,Marketing Lead,Bachelor's,Married,12,46,Male,5,2014,70,3,1,False,,0,10,11–20 yrs,46–55,Far (26–50 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Very Low,Fair,3.042,High Risk
619,42,Sharleen,Gwyther,Female,Operations,Data Analyst,PhD,Single,16,17,Female,5,2021,92,5,5,False,,0,3,11–20 yrs,36–45,Medium (11–25 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Very High,Excellent,0.934,Low Risk
620,37,Merl,Lyst,Agender,Finance,Developer,Master's,Single,13,49,Non-Binary / Other,3,2010,128,3,1,False,,0,14,11–20 yrs,36–45,Far (26–50 km),12+ yrs,Band 3 – Mid-High,N/A (Still Employed),Average,Very Low,Fair,3.648,High Risk
621,43,Sanford,Narup,Male,HR,HR Specialist,Bachelor's,Divorced,14,36,Male,4,2011,191,4,5,False,,0,13,11–20 yrs,36–45,Far (26–50 km),12+ yrs,Band 4 – High,N/A (Still Employed),Good,Very High,Good,1.922,Low Risk
622,39,Rad,Rennebach,Male,Marketing,Marketing Lead,Master's,Single,13,23,Male,1,2010,133,4,4,False,,0,14,11–20 yrs,36–45,Medium (11–25 km),12+ yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,High,Good,2.846,Medium Risk
623,25,Lora,Sigfrid,Female,Operations,HR Specialist,PhD,Divorced,12,24,Female,1,2017,141,2,2,False,2.0,0,7,11–20 yrs,18–25,Medium (11–25 km),6–8 yrs,Band 2 – Mid-Low,High Dissatisfaction,Needs Improvement,Low,Poor,3.598,High Risk
624,54,Diena,Pavy,Female,Marketing,Manager,PhD,Single,13,29,Female,2,2018,152,5,2,False,,0,6,11–20 yrs,46–55,Far (26–50 km),6–8 yrs,Band 3 – Mid-High,N/A (Still Employed),Below Average,Low,Excellent,2.608,Medium Risk
625,36,Mahalia,Dawidman,Female,Sales,Manager,Bachelor's,Single,16,41,Female,3,2013,199,4,2,False,,0,11,11–20 yrs,36–45,Far (26–50 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Average,Low,Good,2.932,Medium Risk
626,57,Reina,Dome,Female,Operations,Developer,Master's,Divorced,10,46,Female,4,2020,197,2,5,False,,0,4,6–10 yrs,55+,Far (26–50 km),3–5 yrs,Band 3 – Mid-High,N/A (Still Employed),Good,Very High,Poor,1.992,Low Risk
627,46,Price,Kybbye,Male,Finance,Manager,Bachelor's,Married,19,8,Male,2,2015,30,4,2,False,,0,9,11–20 yrs,46–55,Near (≤10 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Below Average,Low,Good,2.966,High Risk
628,47,Elianore,Huortic,Female,Sales,Developer,Master's,Divorced,3,28,Female,3,2016,36,4,2,True,5.0,1,8,3–5 yrs,46–55,Far (26–50 km),6–8 yrs,Band 1 – Low,Low Dissatisfaction,Average,Low,Good,2.756,Medium Risk
629,37,Anne-marie,Derrington,Female,HR,Data Analyst,PhD,Divorced,14,5,Female,2,2017,118,1,1,False,,0,7,11–20 yrs,36–45,Near (≤10 km),6–8 yrs,Band 3 – Mid-High,N/A (Still Employed),Below Average,Very Low,Very Poor,3.91,High Risk
630,27,Hayes,Willis,Male,Finance,Manager,Master's,Single,2,31,Male,1,2014,189,1,4,False,,0,10,0–2 yrs,26–35,Far (26–50 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,High,Very Poor,3.412,High Risk
631,51,Wini,Mille,Female,Operations,HR Specialist,Master's,Married,4,27,Female,2,2022,29,3,1,False,,0,2,3–5 yrs,46–55,Far (26–50 km),0–2 yrs,Band 1 – Low,N/A (Still Employed),Below Average,Very Low,Fair,3.204,High Risk
632,50,Lenci,Heyburn,Male,Finance,Manager,Bachelor's,Married,13,34,Male,3,2023,106,2,3,False,,0,1,11–20 yrs,46–55,Far (26–50 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,Neutral,Poor,2.618,Medium Risk
633,58,Caresse,Chipperfield,Female,HR,Senior Developer,Bachelor's,Divorced,19,33,Female,3,2024,42,3,1,False,,0,0,11–20 yrs,55+,Far (26–50 km),0–2 yrs,Band 4 – High,N/A (Still Employed),Average,Very Low,Fair,2.916,Medium Risk
634,50,Ulric,Metcalf,Male,Marketing,Data Analyst,Bachelor's,Divorced,6,2,Male,2,2013,13,2,1,False,,0,11,6–10 yrs,46–55,Near (≤10 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Below Average,Very Low,Poor,3.854,High Risk
635,27,Tyson,Hayles,Male,Marketing,Data Analyst,Bachelor's,Divorced,7,11,Male,3,2010,51,2,4,False,,0,14,6–10 yrs,26–35,Medium (11–25 km),12+ yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,High,Poor,2.922,Medium Risk
636,53,Ric,Linch,Male,IT,Marketing Lead,Master's,Married,14,39,Male,1,2024,143,2,5,False,,0,0,11–20 yrs,46–55,Far (26–50 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,Very High,Poor,2.378,Medium Risk
637,50,Gaven,Spurret,Male,Marketing,HR Specialist,PhD,Single,9,18,Male,1,2010,41,3,4,False,,0,14,6–10 yrs,46–55,Medium (11–25 km),12+ yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,High,Fair,3.086,High Risk
638,42,Hayyim,Rehor,Male,Sales,Data Analyst,Master's,Married,12,45,Male,3,2010,52,5,4,False,,0,14,11–20 yrs,36–45,Far (26–50 km),12+ yrs,Band 3 – Mid-High,N/A (Still Employed),Average,High,Excellent,2.24,Low Risk
639,29,Marga,Ransom,Female,HR,Marketing Lead,Master's,Single,17,9,Female,1,2022,60,1,4,False,,0,2,11–20 yrs,26–35,Near (≤10 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,High,Very Poor,2.968,High Risk
640,53,Constantine,Di Baudi,Non-binary,Marketing,Senior Developer,Bachelor's,Divorced,16,19,Non-Binary / Other,3,2022,122,2,4,False,3.0,0,2,11–20 yrs,46–55,Medium (11–25 km),0–2 yrs,Band 4 – High,Moderate Dissatisfaction,Average,High,Poor,2.338,Low Risk
641,23,Linnet,Dollar,Female,Finance,Data Analyst,Bachelor's,Married,12,3,Female,2,2022,39,3,2,False,,0,2,11–20 yrs,18–25,Near (≤10 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Below Average,Low,Fair,2.856,Medium Risk
642,28,Lambert,Flear,Male,Operations,Marketing Lead,PhD,Married,2,37,Male,4,2013,19,4,3,False,,0,11,0–2 yrs,26–35,Far (26–50 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Good,Neutral,Good,2.424,Medium Risk
643,47,Loella,Timmes,Female,HR,Senior Developer,PhD,Divorced,13,4,Female,5,2018,118,4,2,False,,0,6,11–20 yrs,46–55,Near (≤10 km),6–8 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Low,Good,2.208,Low Risk
644,48,Jud,Tremoille,Male,Marketing,Manager,Bachelor's,Divorced,14,45,Male,3,2019,136,5,1,False,,0,5,11–20 yrs,46–55,Far (26–50 km),3–5 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,Very Low,Excellent,2.69,Medium Risk
645,24,Vannie,Satcher,Female,Sales,Manager,PhD,Single,8,13,Female,2,2023,53,1,3,False,,0,1,6–10 yrs,18–25,Medium (11–25 km),0–2 yrs,Band 2 – Mid-Low,N/A (Still Employed),Below Average,Neutral,Very Poor,3.026,High Risk
646,57,Agosto,Havile,Male,IT,Data Analyst,Master's,Single,8,48,Male,5,2016,170,5,3,False,,0,8,6–10 yrs,55+,Far (26–50 km),6–8 yrs,Band 3 – Mid-High,N/A (Still Employed),Outstanding,Neutral,Excellent,1.846,Low Risk
647,57,Chandler,Jiggen,Agender,IT,Senior Developer,Master's,Married,16,26,Non-Binary / Other,1,2020,144,2,2,False,,0,4,11–20 yrs,55+,Far (26–50 km),3–5 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,Low,Poor,3.452,High Risk
648,22,Claus,Scyner,Male,Operations,HR Specialist,Bachelor's,Divorced,2,32,Male,4,2020,134,2,4,False,,0,4,0–2 yrs,18–25,Far (26–50 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Good,High,Poor,2.264,Low Risk
649,27,Moss,Risebarer,Agender,Operations,Data Analyst,Bachelor's,Divorced,12,44,Non-Binary / Other,3,2021,45,3,3,False,,0,3,11–20 yrs,26–35,Far (26–50 km),3–5 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,Neutral,Fair,2.488,Medium Risk
650,60,Pietro,Lugden,Bigender,Operations,Manager,Master's,Single,1,35,Non-Binary / Other,5,2010,150,1,4,False,5.0,0,14,0–2 yrs,55+,Far (26–50 km),12+ yrs,Band 1 – Low,Low Dissatisfaction,Outstanding,High,Very Poor,2.82,Medium Risk
651,41,Emmalynn,Iggo,Female,HR,HR Specialist,Bachelor's,Divorced,5,33,Female,2,2018,117,4,1,False,,0,6,3–5 yrs,36–45,Far (26–50 km),6–8 yrs,Band 1 – Low,N/A (Still Employed),Below Average,Very Low,Good,3.166,High Risk
652,54,Mallissa,Pettingill,Agender,Operations,Marketing Lead,Bachelor's,Single,9,5,Non-Binary / Other,5,2017,112,1,2,False,,0,7,6–10 yrs,46–55,Near (≤10 km),6–8 yrs,Band 3 – Mid-High,N/A (Still Employed),Outstanding,Low,Very Poor,3.01,High Risk
653,57,Alyson,Kopfen,Female,Operations,Manager,PhD,Divorced,20,11,Female,2,2010,12,3,3,False,,0,14,11–20 yrs,55+,Medium (11–25 km),12+ yrs,Band 4 – High,N/A (Still Employed),Below Average,Neutral,Fair,3.172,High Risk
654,35,Berny,Cogar,Bigender,Sales,Senior Developer,Master's,Single,15,29,Non-Binary / Other,1,2016,85,5,4,False,,0,8,11–20 yrs,26–35,Far (26–50 km),6–8 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,High,Excellent,2.308,Low Risk
655,51,Filippo,Straine,Male,Sales,Data Analyst,PhD,Divorced,5,49,Male,5,2022,40,1,2,False,,0,2,3–5 yrs,46–55,Far (26–50 km),0–2 yrs,Band 2 – Mid-Low,N/A (Still Employed),Outstanding,Low,Very Poor,2.848,Medium Risk
656,43,Tanner,Romaines,Male,Sales,Data Analyst,Bachelor's,Single,9,33,Male,3,2016,121,3,2,False,,0,8,6–10 yrs,36–45,Far (26–50 km),6–8 yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,Low,Fair,3.016,High Risk
657,45,Johannah,Stoke,Female,Operations,Senior Developer,Master's,Single,8,25,Female,5,2021,85,5,3,False,,0,3,6–10 yrs,36–45,Medium (11–25 km),3–5 yrs,Band 3 – Mid-High,N/A (Still Employed),Outstanding,Neutral,Excellent,1.55,Low Risk
658,25,Ferdinand,Cholwell,Male,Marketing,Manager,Bachelor's,Married,20,36,Male,1,2012,194,5,1,False,,0,12,11–20 yrs,18–25,Far (26–50 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Needs Improvement,Very Low,Excellent,3.422,High Risk
659,36,Cyril,Krysiak,Male,Operations,Senior Developer,PhD,Divorced,19,50,Male,5,2016,183,5,3,False,,0,8,11–20 yrs,36–45,Far (26–50 km),6–8 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Neutral,Excellent,1.85,Low Risk
660,51,Dare,Georgeou,Bigender,IT,Data Analyst,PhD,Single,6,25,Non-Binary / Other,4,2021,79,1,4,False,,0,3,6–10 yrs,46–55,Medium (11–25 km),3–5 yrs,Band 2 – Mid-Low,N/A (Still Employed),Good,High,Very Poor,2.45,Medium Risk
661,43,Giacinta,La Croce,Female,Sales,Manager,PhD,Single,1,26,Female,4,2016,143,1,1,False,,0,8,0–2 yrs,36–45,Far (26–50 km),6–8 yrs,Band 1 – Low,N/A (Still Employed),Good,Very Low,Very Poor,3.602,High Risk
662,57,Yorgo,Christophersen,Male,Finance,Developer,Master's,Married,4,39,Male,3,2018,92,4,5,False,,0,6,3–5 yrs,55+,Far (26–50 km),6–8 yrs,Band 1 – Low,N/A (Still Employed),Average,Very High,Good,1.778,Low Risk
663,60,Roderick,Idle,Male,Operations,Manager,PhD,Single,3,18,Male,3,2012,167,5,3,False,,0,12,3–5 yrs,55+,Medium (11–25 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Average,Neutral,Excellent,2.386,Medium Risk
664,52,Allie,Sammons,Female,Marketing,HR Specialist,Bachelor's,Divorced,13,14,Female,2,2011,105,5,1,False,,0,13,11–20 yrs,46–55,Medium (11–25 km),12+ yrs,Band 3 – Mid-High,N/A (Still Employed),Below Average,Very Low,Excellent,3.228,High Risk
665,45,Brad,Clerc,Male,Operations,Marketing Lead,Bachelor's,Single,13,12,Male,2,2017,154,2,5,False,,0,7,11–20 yrs,36–45,Medium (11–25 km),6–8 yrs,Band 3 – Mid-High,N/A (Still Employed),Below Average,Very High,Poor,2.474,Medium Risk
666,50,Verney,Friedlos,Male,Finance,Senior Developer,Master's,Married,19,1,Male,1,2011,176,2,1,False,,0,13,11–20 yrs,46–55,Near (≤10 km),12+ yrs,Band 4 – High,N/A (Still Employed),Needs Improvement,Very Low,Poor,4.152,High Risk
667,29,Clayson,Berthon,Male,Finance,Marketing Lead,Bachelor's,Divorced,3,11,Male,4,2024,52,3,5,False,,0,0,3–5 yrs,26–35,Medium (11–25 km),0–2 yrs,Band 1 – Low,N/A (Still Employed),Good,Very High,Fair,1.472,Low Risk
668,28,Sherman,Saphir,Non-binary,HR,Manager,Master's,Married,17,37,Non-Binary / Other,4,2019,46,2,1,False,,0,5,11–20 yrs,26–35,Far (26–50 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Good,Very Low,Poor,3.224,High Risk
669,36,Sidney,Geekin,Male,Marketing,Manager,PhD,Divorced,7,14,Male,1,2024,84,2,3,False,,0,0,6–10 yrs,36–45,Medium (11–25 km),0–2 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Neutral,Poor,2.928,Medium Risk
670,22,Debee,Fairpool,Female,Finance,Manager,Master's,Married,14,38,Female,3,2015,143,2,1,False,5.0,0,9,11–20 yrs,18–25,Far (26–50 km),9–12 yrs,Band 3 – Mid-High,Low Dissatisfaction,Average,Very Low,Poor,3.626,High Risk
671,43,Rob,Workes,Male,Marketing,HR Specialist,PhD,Divorced,6,45,Male,4,2015,185,4,2,False,,0,9,6–10 yrs,36–45,Far (26–50 km),9–12 yrs,Band 2 – Mid-Low,N/A (Still Employed),Good,Low,Good,2.64,Medium Risk
672,44,Aloise,MacComiskey,Female,Sales,Marketing Lead,Bachelor's,Single,14,1,Female,1,2013,62,2,1,False,,0,11,11–20 yrs,36–45,Near (≤10 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,Very Low,Poor,4.052,High Risk
673,40,Marie-jeanne,Muckloe,Female,HR,Marketing Lead,Bachelor's,Married,9,33,Female,1,2015,167,1,5,False,,0,9,6–10 yrs,36–45,Far (26–50 km),9–12 yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,Very High,Very Poor,3.066,High Risk
674,57,Emera,Lamshead,Female,IT,Senior Developer,Bachelor's,Married,10,30,Female,4,2016,192,5,1,False,3.0,0,8,6–10 yrs,55+,Far (26–50 km),6–8 yrs,Band 3 – Mid-High,Moderate Dissatisfaction,Good,Very Low,Excellent,2.61,Medium Risk
675,55,Marcile,Garcia,Female,Finance,Manager,PhD,Divorced,17,33,Female,2,2024,105,3,1,False,,0,0,11–20 yrs,46–55,Far (26–50 km),0–2 yrs,Band 4 – High,N/A (Still Employed),Below Average,Very Low,Fair,3.116,High Risk
676,45,Sarita,Cast,Female,Operations,Senior Developer,Bachelor's,Married,18,46,Female,5,2010,142,5,3,False,,0,14,11–20 yrs,36–45,Far (26–50 km),12+ yrs,Band 4 – High,N/A (Still Employed),Outstanding,Neutral,Excellent,2.142,Low Risk
677,28,Sigfried,Butland,Male,HR,HR Specialist,Bachelor's,Single,13,47,Male,3,2013,164,3,4,False,,0,11,11–20 yrs,26–35,Far (26–50 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,High,Fair,2.594,Medium Risk
678,24,Niles,Clemenzo,Genderqueer,HR,Developer,PhD,Divorced,19,34,Non-Binary / Other,5,2013,74,1,3,False,,0,11,11–20 yrs,18–25,Far (26–50 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Neutral,Very Poor,2.968,High Risk
679,32,Ernestine,Hitter,Female,HR,Data Analyst,Bachelor's,Divorced,10,17,Female,4,2011,130,2,1,False,,0,13,6–10 yrs,26–35,Medium (11–25 km),12+ yrs,Band 3 – Mid-High,N/A (Still Employed),Good,Very Low,Poor,3.584,High Risk
680,53,Leonhard,Daubeny,Genderfluid,HR,Data Analyst,Master's,Divorced,14,20,Non-Binary / Other,2,2019,128,1,5,False,,0,5,11–20 yrs,46–55,Medium (11–25 km),3–5 yrs,Band 3 – Mid-High,N/A (Still Employed),Below Average,Very High,Very Poor,2.64,Medium Risk
681,30,Willamina,Higgonet,Female,Operations,HR Specialist,Master's,Single,3,15,Female,5,2010,63,2,5,False,,0,14,3–5 yrs,26–35,Medium (11–25 km),12+ yrs,Band 2 – Mid-Low,N/A (Still Employed),Outstanding,Very High,Poor,2.23,Low Risk
682,48,Aloysius,Kelshaw,Male,Sales,Developer,Bachelor's,Single,4,19,Male,1,2013,94,5,3,False,,0,11,3–5 yrs,46–55,Medium (11–25 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Neutral,Excellent,2.738,Medium Risk
683,28,Ben,Scandred,Male,Marketing,Manager,Bachelor's,Divorced,19,46,Male,3,2016,194,3,1,False,,0,8,11–20 yrs,26–35,Far (26–50 km),6–8 yrs,Band 4 – High,N/A (Still Employed),Average,Very Low,Fair,3.342,High Risk
684,38,Estel,Tippett,Female,IT,Data Analyst,Bachelor's,Married,12,18,Female,1,2021,44,1,2,True,3.0,1,3,11–20 yrs,36–45,Medium (11–25 km),3–5 yrs,Band 2 – Mid-Low,Moderate Dissatisfaction,Needs Improvement,Low,Very Poor,3.636,High Risk
685,34,Putnem,Bowe,Male,IT,Marketing Lead,Bachelor's,Divorced,5,36,Male,5,2022,52,2,2,False,,0,2,3–5 yrs,26–35,Far (26–50 km),0–2 yrs,Band 2 – Mid-Low,N/A (Still Employed),Outstanding,Low,Poor,2.572,Medium Risk
686,34,Michel,Cleife,Female,Operations,Marketing Lead,Bachelor's,Divorced,9,8,Female,1,2024,144,2,5,False,,0,0,6–10 yrs,26–35,Near (≤10 km),0–2 yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,Very High,Poor,2.316,Low Risk
687,29,Cordie,Gyorgy,Male,Marketing,Senior Developer,PhD,Married,7,11,Male,4,2022,193,2,4,True,3.0,1,2,6–10 yrs,26–35,Medium (11–25 km),0–2 yrs,Band 2 – Mid-Low,Moderate Dissatisfaction,Good,High,Poor,2.122,Low Risk
688,47,Timothee,Dudson,Male,IT,Developer,Master's,Divorced,13,15,Male,3,2022,131,5,2,True,5.0,1,2,11–20 yrs,46–55,Medium (11–25 km),0–2 yrs,Band 3 – Mid-High,Low Dissatisfaction,Average,Low,Excellent,2.18,Low Risk
689,35,Ina,Twizell,Female,Operations,Senior Developer,PhD,Married,10,3,Female,2,2018,12,5,5,False,,0,6,6–10 yrs,26–35,Near (≤10 km),6–8 yrs,Band 2 – Mid-Low,N/A (Still Employed),Below Average,Very High,Excellent,1.656,Low Risk
690,51,Ashlin,Brodeau,Male,HR,Manager,PhD,Divorced,1,35,Male,4,2019,91,4,2,False,,0,5,0–2 yrs,46–55,Far (26–50 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Good,Low,Good,2.42,Medium Risk
691,34,Eilis,Rack,Agender,Sales,Marketing Lead,Bachelor's,Single,6,16,Non-Binary / Other,1,2010,116,4,3,False,,0,14,6–10 yrs,26–35,Medium (11–25 km),12+ yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Neutral,Good,3.132,High Risk
692,43,Marrissa,Spires,Female,HR,Senior Developer,Master's,Divorced,16,19,Female,5,2022,55,1,1,False,,0,2,11–20 yrs,36–45,Medium (11–25 km),0–2 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Very Low,Very Poor,3.088,High Risk
693,28,Christopher,Matejka,Male,HR,Developer,Bachelor's,Married,1,3,Male,5,2010,48,5,2,False,,0,14,0–2 yrs,26–35,Near (≤10 km),12+ yrs,Band 1 – Low,N/A (Still Employed),Outstanding,Low,Excellent,2.356,Medium Risk
694,48,Nonnah,Turfes,Female,Sales,Manager,Master's,Single,4,41,Female,1,2023,130,1,5,False,,0,1,3–5 yrs,46–55,Far (26–50 km),0–2 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Very High,Very Poor,2.682,Medium Risk
695,24,Prentice,Scally,Male,Finance,Manager,Master's,Single,3,10,Male,3,2021,27,3,3,False,,0,3,3–5 yrs,18–25,Near (≤10 km),3–5 yrs,Band 1 – Low,N/A (Still Employed),Average,Neutral,Fair,2.42,Medium Risk
696,59,Celeste,Middleweek,Female,IT,Developer,Bachelor's,Divorced,14,18,Female,1,2013,11,1,5,False,,0,11,11–20 yrs,55+,Medium (11–25 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,Very High,Very Poor,3.136,High Risk
697,29,Michel,Furneaux,Male,Sales,Senior Developer,Bachelor's,Single,17,9,Male,1,2023,89,2,2,False,,0,1,11–20 yrs,26–35,Near (≤10 km),0–2 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,Low,Poor,3.268,High Risk
698,50,Reiko,Getcliff,Female,Marketing,HR Specialist,PhD,Single,14,18,Female,4,2010,189,4,4,False,,0,14,11–20 yrs,46–55,Medium (11–25 km),12+ yrs,Band 4 – High,N/A (Still Employed),Good,High,Good,2.236,Low Risk
699,51,Glad,Drogan,Female,Marketing,Senior Developer,Master's,Married,10,4,Female,1,2011,58,1,2,False,,0,13,6–10 yrs,46–55,Near (≤10 km),12+ yrs,Band 2 – Mid-Low,N/A (Still Employed),Needs Improvement,Low,Very Poor,4.108,High Risk
700,59,Gannie,Janssen,Male,Marketing,Data Analyst,Bachelor's,Divorced,14,42,Male,4,2010,61,4,5,False,,0,14,11–20 yrs,55+,Far (26–50 km),12+ yrs,Band 4 – High,N/A (Still Employed),Good,Very High,Good,1.984,Low Risk
701,54,Lauren,Foote,Female,Finance,Developer,PhD,Married,6,16,Female,3,2012,187,1,2,False,,0,12,6–10 yrs,46–55,Medium (11–25 km),9–12 yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,Low,Very Poor,3.682,High Risk
702,30,Wylie,Worrell,Male,Sales,Marketing Lead,PhD,Married,6,14,Male,3,2017,34,4,4,False,,0,7,6–10 yrs,26–35,Medium (11–25 km),6–8 yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,High,Good,2.078,Low Risk
703,53,Hercule,Brimblecomb,Male,Finance,Senior Developer,Bachelor's,Single,12,35,Male,3,2012,147,2,1,False,,0,12,11–20 yrs,46–55,Far (26–50 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Average,Very Low,Poor,3.77,High Risk
704,22,Etienne,Phelipeau,Non-binary,Marketing,HR Specialist,Bachelor's,Single,6,8,Non-Binary / Other,3,2014,127,1,5,False,,0,10,6–10 yrs,18–25,Near (≤10 km),9–12 yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,Very High,Very Poor,2.666,Medium Risk
705,55,Camila,Salvador,Female,HR,Senior Developer,Bachelor's,Married,5,1,Female,4,2010,94,5,1,False,,0,14,3–5 yrs,46–55,Near (≤10 km),12+ yrs,Band 2 – Mid-Low,N/A (Still Employed),Good,Very Low,Excellent,2.852,Medium Risk
706,25,Norbert,Bowman,Non-binary,HR,Marketing Lead,Bachelor's,Single,7,42,Non-Binary / Other,1,2015,34,5,5,False,,0,9,6–10 yrs,18–25,Far (26–50 km),9–12 yrs,Band 1 – Low,N/A (Still Employed),Needs Improvement,Very High,Excellent,2.084,Low Risk
707,57,Jemie,Mitchelmore,Female,Finance,Manager,Bachelor's,Married,16,23,Female,5,2015,25,2,1,False,,0,9,11–20 yrs,55+,Medium (11–25 km),9–12 yrs,Band 4 – High,N/A (Still Employed),Outstanding,Very Low,Poor,3.196,High Risk
708,49,Cletus,Brundale,Male,Operations,Senior Developer,PhD,Married,6,41,Male,3,2019,169,5,3,False,,0,5,6–10 yrs,46–55,Far (26–50 km),3–5 yrs,Band 2 – Mid-Low,N/A (Still Employed),Average,Neutral,Excellent,2.082,Low Risk
709,59,Randi,Barwis,Male,Marketing,Manager,Bachelor's,Divorced,17,39,Male,4,2020,129,4,3,False,,0,4,11–20 yrs,55+,Far (26–50 km),3–5 yrs,Band 4 – High,N/A (Still Employed),Good,Neutral,Good,2.078,Low Risk
710,52,Brande,Jillions,Female,Marketing,Data Analyst,Master's,Married,4,24,Female,5,2024,162,3,1,False,,0,0,3–5 yrs,46–55,Medium (11–25 km),0–2 yrs,Band 2 – Mid-Low,N/A (Still Employed),Outstanding,Very Low,Fair,2.498,Medium Risk
711,54,Latrena,Micklewicz,Bigender,Marketing,Marketing Lead,Bachelor's,Single,15,21,Non-Binary / Other,1,2013,50,5,3,False,,0,11,11–20 yrs,46–55,Medium (11–25 km),9–12 yrs,Band 3 – Mid-High,N/A (Still Employed),Needs Improvement,Neutral,Excellent,2.742,Medium Risk
